fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv3_19,6,reached_max_iter,0,0,False,1,20483,0.0293,8193,0.0021,130.83
classroom_inv3_3,6,reached_max_iter,0,0,False,0,18883,0.0277,9765,0.002,135.88
classroom_inv1_1,6,reached_max_iter,0,0,False,2,15772,0.0204,3497,0.0007,76.78
classroom_inv1_3,6,reached_max_iter,0,1,False,1,17480,0.0241,3900,0.0015,97.16
classroom_inv3_1,6,reached_max_iter,0,1,False,1,16744,0.0225,4466,0.0008,89.9
classroom_inv4_12,6,reached_max_iter,0,0,False,1,17572,0.025,9241,0.0015,117.95
classroom_inv4_13,6,reached_max_iter,0,0,False,2,15992,0.0209,3710,0.0003,77.24
classroom_inv1_2,6,reached_max_iter,0,0,False,6,25260,0.0295,0,0.0,59.82
classroom_inv2_7,6,reached_max_iter,0,0,False,1,18671,0.0263,7828,0.0021,92.19
classroom_inv4_1,6,reached_max_iter,0,0,False,6,29848,0.0353,0,0.0,68.92
classroom_inv2_6,6,reached_max_iter,0,0,False,2,16160,0.0221,5834,0.002,71.04
classroom_inv2_4,6,reached_max_iter,0,0,False,4,21840,0.0291,4127,0.0022,106.73
classroom_inv4_2,3,YES,0,0,False,1,9220,0.0125,1565,0.0016,51.3
classroom_inv4_3,6,reached_max_iter,0,0,False,6,25055,0.0292,0,0.0,62.91
classroom_inv2_5,6,reached_max_iter,0,0,False,1,17635,0.0243,6406,0.002,98.16
classroom_inv2_1,6,reached_max_iter,0,0,False,0,18975,0.0277,9732,0.0021,131.68
classroom_inv4_7,6,reached_max_iter,0,1,False,0,16788,0.0234,6174,0.002,105.05
classroom_inv4_6,6,reached_max_iter,0,0,False,6,30186,0.0358,0,0.0,85.39
classroom_inv2_2,6,reached_max_iter,0,0,False,2,17082,0.0231,5472,0.0024,99.28
classroom_inv4_4,6,reached_max_iter,0,0,False,0,17807,0.0255,8704,0.002,125.2
classroom_inv4_5,6,reached_max_iter,0,0,False,0,16463,0.0228,7729,0.0007,98.46
classroom_inv2_3,6,reached_max_iter,0,0,False,0,18195,0.0263,9378,0.002,116.87
classroom_inv4_8,6,reached_max_iter,0,0,False,6,25023,0.0292,0,0.0,62.64
classroom_inv4_9,6,reached_max_iter,0,0,False,1,18784,0.0265,7599,0.002,257.73
classroom_inv4_22,6,reached_max_iter,0,0,False,0,18407,0.0267,9705,0.002,139.25
classroom_inv3_17,6,reached_max_iter,0,0,False,0,17538,0.025,7890,0.0021,115.6
classroom_inv3_16,6,reached_max_iter,0,0,False,6,29872,0.0354,0,0.0,88.94
classroom_inv4_23,6,reached_max_iter,0,0,False,0,17759,0.0255,8350,0.002,119.14
classroom_inv4_21,6,reached_max_iter,0,1,False,1,18178,0.0254,5470,0.002,109.73
classroom_inv3_14,6,reached_max_iter,0,0,False,0,14761,0.0194,6582,0.0002,73.47
classroom_inv3_15,6,reached_max_iter,0,0,False,6,17601,0.0196,0,0.0,32.96
classroom_inv4_20,6,reached_max_iter,0,0,False,0,16879,0.0237,7656,0.0014,106.25
classroom_inv3_11,6,reached_max_iter,0,0,False,1,17236,0.0235,6807,0.0007,115.98
classroom_inv4_18,6,reached_max_iter,0,0,False,0,18877,0.0277,9811,0.0021,142.24
classroom_inv4_30,6,reached_max_iter,0,0,False,6,29872,0.0354,0,0.0,78.67
classroom_inv4_24,6,reached_max_iter,0,0,False,0,17731,0.0254,8374,0.002,112.97
classroom_inv4_25,6,reached_max_iter,0,0,False,0,18806,0.0275,8683,0.0021,123.66
classroom_inv4_31,3,YES,0,0,False,1,9207,0.0125,1513,0.0015,42.59
classroom_inv3_10,6,reached_max_iter,0,0,False,1,18395,0.0251,5410,0.0009,100.06
classroom_inv4_19,6,reached_max_iter,0,0,False,6,17568,0.0196,0,0.0,28.18
classroom_inv3_8,6,reached_max_iter,0,0,False,0,18001,0.0259,8151,0.0022,112.69
classroom_inv3_12,6,YES,0,0,False,0,17050,0.024,7678,0.002,106.64
classroom_inv4_27,6,reached_max_iter,0,0,False,6,29810,0.0353,0,0.0,77.45
classroom_inv4_32,6,reached_max_iter,0,0,False,6,29852,0.0353,0,0.0,80.44
classroom_inv4_26,6,reached_max_iter,0,0,False,0,18768,0.0274,8638,0.002,125.31
classroom_inv3_13,6,reached_max_iter,0,0,False,5,30483,0.038,1989,0.0021,117.88
classroom_inv3_9,6,reached_max_iter,0,0,False,6,29914,0.0354,0,0.0,80.48
classroom_inv13_41,6,reached_max_iter,0,0,False,0,16992,0.0239,10838,0.0025,78.05
classroom_inv13_40,6,reached_max_iter,0,1,False,1,18691,0.026,6917,0.0009,81.51
classroom_inv13_42,6,reached_max_iter,0,0,False,6,29765,0.0352,0,0.0,61.48
classroom_inv13_43,6,reached_max_iter,0,1,False,1,15211,0.0204,5424,0.0025,55.14
classroom_inv13_9,6,reached_max_iter,0,0,False,6,30504,0.0362,0,0.0,61.87
classroom_inv13_8,6,reached_max_iter,0,1,True,1,17045,0.024,8389,0.002,71.85
classroom_inv13_46,6,reached_max_iter,0,0,False,1,15207,0.0203,5226,0.0001,56.18
classroom_inv13_44,6,reached_max_iter,0,0,False,6,29681,0.0351,0,0.0,56.91
classroom_inv13_45,6,reached_max_iter,0,0,False,4,25319,0.033,3132,0.0024,81.79
classroom_inv13_36,6,reached_max_iter,0,0,False,0,18948,0.0278,11272,0.0025,90.41
classroom_inv13_22,6,reached_max_iter,0,0,False,3,12149,0.0138,2128,0.0009,23.94
classroom_inv13_23,6,reached_max_iter,0,0,False,0,14511,0.0188,4762,0.0004,48.09
classroom_inv13_37,6,reached_max_iter,0,1,False,0,18361,0.0267,9812,0.002,85.42
classroom_inv13_21,6,reached_max_iter,0,1,False,1,13304,0.0163,3298,0.0007,36.03
classroom_inv13_35,6,reached_max_iter,0,0,False,5,23388,0.0295,1315,0.0014,62.8
classroom_inv13_34,6,reached_max_iter,0,0,False,1,16436,0.0229,6510,0.0021,70.49
classroom_inv13_20,6,reached_max_iter,0,0,False,1,20296,0.0291,8912,0.002,91.04
classroom_inv13_24,6,reached_max_iter,0,0,False,6,30221,0.0358,0,0.0,60.49
classroom_inv13_30,6,reached_max_iter,0,0,False,3,13263,0.0164,5016,0.002,39.33
classroom_inv13_18,6,reached_max_iter,0,0,False,0,16207,0.0223,7301,0.0009,71.76
classroom_inv13_19,6,reached_max_iter,0,0,False,1,17425,0.0238,7106,0.0025,70.99
classroom_inv13_31,6,reached_max_iter,0,0,False,5,24811,0.0297,749,0.0008,55.78
classroom_inv13_25,6,reached_max_iter,0,0,False,4,19191,0.0245,3086,0.0008,56.57
classroom_inv13_33,6,reached_max_iter,0,0,False,6,30258,0.0359,0,0.0,61.98
classroom_inv13_27,6,reached_max_iter,0,0,False,1,17376,0.0247,7304,0.002,78.41
classroom_inv13_26,6,reached_max_iter,0,0,False,1,17265,0.0244,7774,0.002,79.96
classroom_inv13_32,6,reached_max_iter,0,0,False,6,30069,0.0357,0,0.0,68.3
classroom_inv13_17,6,reached_max_iter,0,0,False,5,26633,0.0343,2493,0.0026,81.24
classroom_inv13_16,6,reached_max_iter,0,0,False,6,30708,0.0365,0,0.0,62.41
classroom_inv13_28,6,reached_max_iter,0,0,False,6,29256,0.0346,0,0.0,57.2
classroom_inv13_14,6,reached_max_iter,0,0,False,6,30471,0.0362,0,0.0,66.4
classroom_inv13_15,6,reached_max_iter,0,1,False,1,15510,0.0209,6418,0.0022,64.24
classroom_inv13_29,6,reached_max_iter,0,0,False,1,16680,0.0233,7045,0.002,77.29
classroom_inv13_11,6,reached_max_iter,0,0,False,6,30198,0.0358,0,0.0,66.91
classroom_inv13_39,6,reached_max_iter,0,1,False,2,16438,0.0228,6192,0.0022,70.75
classroom_inv13_38,6,reached_max_iter,0,0,False,0,17862,0.0256,10244,0.0021,96.61
classroom_inv13_10,6,reached_max_iter,0,0,False,0,16550,0.023,7289,0.0009,78.83
classroom_inv13_12,6,reached_max_iter,0,0,False,6,30192,0.0358,0,0.0,66.79
classroom_inv13_13,6,reached_max_iter,0,0,False,2,17607,0.0236,5704,0.0025,72.41
classroom_inv13_6,6,reached_max_iter,0,0,False,2,16220,0.0222,7027,0.0027,75.37
classroom_inv13_7,6,reached_max_iter,0,1,True,0,18540,0.0269,8449,0.002,97.03
classroom_inv13_5,6,reached_max_iter,0,1,True,0,15584,0.0211,5921,0.0007,62.33
classroom_inv13_4,6,reached_max_iter,0,0,False,0,17776,0.0255,9283,0.002,83.05
classroom_inv13_1,6,reached_max_iter,0,0,False,1,19582,0.0277,8206,0.0026,90.17
classroom_inv13_3,6,reached_max_iter,0,0,False,1,16900,0.0237,7061,0.0013,72.83
classroom_inv13_2,6,reached_max_iter,0,0,False,6,25665,0.03,0,0.0,45.39
classroom_inv15_9,6,reached_max_iter,0,0,False,2,16313,0.0223,4672,0.0016,63.55
classroom_inv15_34,6,reached_max_iter,0,0,False,1,17186,0.0243,5246,0.0016,76.6
classroom_inv15_20,6,reached_max_iter,0,0,False,2,16441,0.0225,4692,0.0016,63.75
classroom_inv15_21,6,reached_max_iter,0,0,False,1,17824,0.0253,6137,0.0017,82.97
classroom_inv15_35,6,reached_max_iter,0,0,False,1,16538,0.0229,5258,0.0016,73.17
classroom_inv15_8,6,reached_max_iter,0,0,False,1,18054,0.0257,6340,0.0016,84.3
classroom_inv15_23,6,reached_max_iter,0,2,True,1,15500,0.0208,4253,0.0016,55.18
classroom_inv15_37,6,reached_max_iter,0,0,False,1,16954,0.0239,7050,0.0016,81.77
classroom_inv15_36,6,reached_max_iter,0,0,False,6,29831,0.0353,0,0.0,60.56
classroom_inv15_22,6,reached_max_iter,0,0,False,0,15732,0.0213,5470,0.0009,61.73
classroom_inv15_26,6,reached_max_iter,0,0,False,1,15697,0.0213,4634,0.0009,65.22
classroom_inv15_32,6,reached_max_iter,0,0,False,6,29870,0.0354,0,0.0,60.43
classroom_inv15_33,6,reached_max_iter,0,0,False,1,17252,0.0244,5428,0.0016,78.4
classroom_inv15_27,6,reached_max_iter,0,0,False,1,16950,0.0229,4502,0.0017,65.47
classroom_inv15_31,6,reached_max_iter,0,0,False,1,17223,0.0243,6276,0.0025,75.26
classroom_inv15_25,6,reached_max_iter,0,0,False,1,19065,0.0268,5394,0.0016,80.45
classroom_inv15_19,6,reached_max_iter,0,0,False,0,14835,0.0196,4700,0.0008,53.94
classroom_inv15_18,6,reached_max_iter,0,0,False,3,17769,0.0237,3196,0.0017,65.33
classroom_inv15_24,6,reached_max_iter,0,0,False,2,15247,0.0203,5670,0.0017,58.07
classroom_inv15_30,6,reached_max_iter,0,0,False,1,16626,0.0232,6128,0.0016,75.22
classroom_inv15_57,6,reached_max_iter,0,0,False,1,15577,0.021,4629,0.0016,63.64
classroom_inv15_43,6,reached_max_iter,0,0,False,0,15787,0.0216,6707,0.0009,71.38
classroom_inv15_42,6,reached_max_iter,0,0,False,1,17506,0.0249,6118,0.0016,75.12
classroom_inv15_56,6,reached_max_iter,0,0,False,1,14107,0.0179,4076,0.0016,44.5
classroom_inv15_68,6,reached_max_iter,0,1,False,1,18882,0.0264,4026,0.0014,84.53
classroom_inv15_40,6,reached_max_iter,0,0,False,6,30369,0.0361,0,0.0,63.56
classroom_inv15_54,6,reached_max_iter,0,0,False,5,24520,0.031,1561,0.0016,76.68
classroom_inv15_55,6,reached_max_iter,0,0,False,2,16179,0.0222,4624,0.0016,63.22
classroom_inv15_41,6,reached_max_iter,0,0,False,1,16671,0.0232,4699,0.0016,72.64
classroom_inv15_69,6,reached_max_iter,0,0,False,1,11966,0.0136,2553,0.0001,29.46
classroom_inv15_45,6,reached_max_iter,0,0,False,1,15932,0.0218,4714,0.0016,64.62
classroom_inv15_51,6,reached_max_iter,0,0,False,1,15825,0.0215,5014,0.0016,68.14
classroom_inv15_79,6,reached_max_iter,0,0,False,0,15986,0.022,5645,0.0015,72.86
classroom_inv15_78,6,reached_max_iter,0,0,False,0,15352,0.0207,5320,0.0009,64.21
classroom_inv15_50,6,reached_max_iter,0,0,False,0,17691,0.0253,6588,0.0016,81.37
classroom_inv15_44,6,reached_max_iter,0,0,False,2,15149,0.0201,3814,0.0016,55.94
classroom_inv15_52,6,reached_max_iter,0,0,False,1,16646,0.0232,5265,0.0016,78.86
classroom_inv15_46,6,reached_max_iter,0,0,False,2,15279,0.0204,3522,0.0016,57.87
classroom_inv15_47,6,reached_max_iter,0,0,False,2,16030,0.0219,6092,0.0016,72.42
classroom_inv15_53,6,reached_max_iter,0,0,False,2,15138,0.02,5194,0.0016,56.76
classroom_inv15_76,6,reached_max_iter,0,0,False,5,25793,0.0312,700,0.0008,60.82
classroom_inv15_62,6,reached_max_iter,0,0,False,1,17500,0.0237,4898,0.0014,73.55
classroom_inv15_63,6,reached_max_iter,0,1,False,1,14248,0.018,2944,0.0007,49.35
classroom_inv15_77,6,reached_max_iter,0,0,False,6,27756,0.032,0,0.0,48.87
classroom_inv15_49,6,reached_max_iter,0,0,False,2,15116,0.0201,5333,0.0016,59.77
classroom_inv15_61,6,reached_max_iter,0,0,False,1,16240,0.0224,7078,0.0016,72.39
classroom_inv15_75,6,reached_max_iter,0,0,False,6,10830,0.0109,0,0.0,3.27
classroom_inv15_74,6,reached_max_iter,0,0,False,1,17242,0.0244,6823,0.0016,92.23
classroom_inv15_60,6,reached_max_iter,0,0,False,3,19244,0.0255,3039,0.0009,72.0
classroom_inv15_48,6,reached_max_iter,0,0,False,2,15893,0.0217,5329,0.0016,63.42
