fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
graphs_oriented_16,2,YES,0,0,FALSE,0,4340,0.1789,0,0,18.03,
lts_inv7_23,4,YES,0,0,FALSE,0,8400,0.3576,0,0,39.06,
graphs_weaklyConnected_138,6,reached_max_iter,0,0,FALSE,0,13201,0.5257,0,0,54,
graphs_undirected_15.als,2,Exception,0,0,FALSE,0,1847,0.0731,0,0,NA,"Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': True, 'detected': True}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}"
cv_inv3_39,6,YES,0,0,FALSE,0,10510,0.4084,0,0,41.29,
graphs_undirected_17.als,2,Exception,0,0,FALSE,0,1846,0.0731,0,0,NA,"Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': True, 'detected': True}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}"
lts_inv7_21,4,YES,0,0,FALSE,0,8320,0.3548,0,0,44.08,
lts_inv7_09,2,YES,0,0,FALSE,0,4241,0.18,0,0,19.47,
graphs_oriented_14,2,YES,0,0,FALSE,0,4724,0.202,0,0,21.84,
lts_inv7_08,2,YES,0,0,FALSE,0,4206,0.1779,0,0,20.64,
graphs_oriented_15,6,reached_max_iter,0,0,FALSE,0,12209,0.4657,0,0,47.08,
lts_inv7_20,6,reached_max_iter,0,0,FALSE,0,12379,0.5304,0,0,61.15,
graphs_undirected_16.als,2,Exception,0,0,FALSE,0,2354,0.1035,0,0,NA,"Error code: 400 - {'error': {'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766"", 'type': None, 'param': 'prompt', 'code': 'content_filter', 'status': 400, 'innererror': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_result': {'hate': {'filtered': False, 'severity': 'safe'}, 'jailbreak': {'filtered': True, 'detected': True}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}}}}"
cv_inv3_38,1,YES,0,0,FALSE,0,1337,0.0551,0,0,5.99,
production_inv4_19,1,YES,0,0,FALSE,0,1466,0.0614,0,0,9.38,
production_inv3_10,1,YES,0,0,FALSE,0,1355,0.0544,0,0,6.24,
production_inv2_3,1,YES,0,0,FALSE,0,1339,0.0537,0,0,5.55,
classroom_inv11_50,6,reached_max_iter,0,0,FALSE,0,21898,0.9201,0,0,114.69,
classroom_inv5_57,6,reached_max_iter,0,0,FALSE,0,22194,0.9293,0,0,135.8,
classroom_inv14_60,6,reached_max_iter,0,0,FALSE,0,20354,0.8732,0,0,115.91,
production_inv4_5,1,YES,0,0,FALSE,0,1487,0.0622,0,0,7.4,
trash_inv1_9,6,reached_max_iter,0,0,FALSE,0,13419,0.552,0,0,75,
trash_inv1_8,6,reached_max_iter,0,0,FALSE,0,13042,0.5417,0,0,76.42,
production_inv4_4,1,YES,0,0,FALSE,0,1474,0.0616,0,0,11.74,
cv_inv2_60,1,YES,0,0,FALSE,0,1423,0.0588,0,0,8.45,
classroom_inv5_56,6,reached_max_iter,0,0,FALSE,0,21941,0.9219,0,0,115.62,
classroom_inv11_200,6,reached_max_iter,0,0,FALSE,0,22902,0.952,0,0,107.26,
production_inv2_2,1,YES,0,0,FALSE,0,1464,0.0613,0,0,8.07,
production_inv4_18,1,YES,0,0,FALSE,0,1475,0.0619,0,0,10.19,
production_inv3_11,1,YES,0,0,FALSE,0,1471,0.0615,0,0,7.99,
classroom_inv6_39,6,reached_max_iter,0,0,FALSE,0,22367,0.9264,0,0,105.31,
trash_inv1_11,6,reached_max_iter,0,0,FALSE,0,13939,0.5661,0,0,67.09,
classroom_inv11_148,6,reached_max_iter,0,0,FALSE,0,22905,0.951,0,0,119.11,
production_inv4_6,1,YES,0,0,FALSE,0,1467,0.0612,0,0,6.85,
production_inv4_7,1,YES,0,0,FALSE,0,1477,0.0618,0,0,6.97,
classroom_inv11_149,6,reached_max_iter,0,0,FALSE,0,22581,0.9414,0,0,119.28,
trash_inv1_10,6,reached_max_iter,0,0,FALSE,0,12610,0.5298,0,0,65.38,
classroom_inv6_38,6,reached_max_iter,0,0,FALSE,0,22808,0.9486,0,0,114.47,
production_inv2_1,1,YES,0,0,FALSE,0,1343,0.054,0,0,7.32,
production_inv3_12,1,YES,0,0,FALSE,0,1468,0.0613,0,0,6,
production_inv4_23,1,YES,0,0,FALSE,0,1476,0.0618,0,0,9.05,
trash_inv9_6,6,reached_max_iter,0,0,FALSE,0,12988,0.539,0,0,67.05,
production_inv2_5,1,YES,0,0,FALSE,0,1319,0.0526,0,0,6.25,
classroom_inv14_99,6,reached_max_iter,0,0,FALSE,0,20311,0.8717,0,0,130.67,
production_inv4_3,1,YES,0,0,FALSE,0,1474,0.0616,0,0,7.97,
production_inv4_2,1,YES,0,0,FALSE,0,1484,0.0621,0,0,7.33,
classroom_inv13_46,6,reached_max_iter,0,0,FALSE,0,22957,0.9511,0,0,151.36,
classroom_inv14_98,6,reached_max_iter,0,0,FALSE,0,20844,0.8887,0,0,134.66,
production_inv2_4,1,YES,0,0,FALSE,0,1336,0.0535,0,0,6.72,
trash_inv9_7,6,reached_max_iter,0,0,FALSE,0,13453,0.5518,0,0,73.39,
production_inv4_22,1,YES,0,0,FALSE,0,1468,0.0614,0,0,7.94,
production_inv4_20,1,YES,0,0,FALSE,0,1466,0.0614,0,0,10.27,
production_inv2_6,1,YES,0,0,FALSE,0,1465,0.0613,0,0,14.34,
classroom_inv11_199,6,reached_max_iter,0,0,FALSE,0,21782,0.9171,0,0,131.43,
trash_inv10_29,6,reached_max_iter,0,0,FALSE,0,12967,0.539,0,0,78.87,
cv_inv2_58,1,YES,0,0,FALSE,0,1416,0.058,0,0,7.57,
classroom_inv14_59,6,reached_max_iter,0,0,FALSE,0,20237,0.8674,0,0,116.17,
classroom_inv13_44,6,reached_max_iter,0,0,FALSE,0,22547,0.9403,0,0,128.04,
production_inv4_1,4,YES,0,0,FALSE,0,7314,0.2916,0,0,35.58,
classroom_inv13_45,6,reached_max_iter,0,0,FALSE,0,21968,0.9232,0,0,140.35,
classroom_inv14_58,6,reached_max_iter,0,0,FALSE,0,20366,0.873,0,0,112.06,
cv_inv2_59,1,YES,0,0,FALSE,0,1415,0.058,0,0,5.66,
classroom_inv11_198,6,reached_max_iter,0,0,FALSE,0,23131,0.9586,0,0,110.98,
trash_inv10_28,6,reached_max_iter,0,0,FALSE,0,13554,0.5585,0,0,65.66,
production_inv2_7,2,YES,0,0,FALSE,0,3398,0.1363,0,0,13.44,
production_inv4_21,1,YES,0,0,FALSE,0,1468,0.0614,0,0,6.91,
classroom_inv11_97,6,reached_max_iter,0,0,FALSE,0,23409,0.9662,0,0,144.97,
classroom_inv12_89,6,reached_max_iter,0,0,FALSE,0,22400,0.9349,0,0,125.19,
classroom_inv14_131,6,reached_max_iter,0,0,FALSE,0,21003,0.8949,0,0,147.21,
trash_inv6_44,6,reached_max_iter,0,0,FALSE,0,13582,0.5593,0,0,71.51,
production_inv1_2,1,YES,0,0,FALSE,0,1469,0.0614,0,0,7.37,
trash_inv8_3,6,reached_max_iter,0,0,FALSE,0,13012,0.5401,0,0,70.59,
cv_inv3_4,1,YES,0,0,FALSE,0,1339,0.0552,0,0,8.19,
cv_inv3_5,1,YES,0,0,FALSE,0,1306,0.0528,0,0,6.61,
production_inv3_1,1,YES,0,0,FALSE,0,1463,0.061,0,0,7.14,
trash_inv8_2,6,reached_max_iter,0,0,FALSE,0,12715,0.5328,0,0,73.11,
production_inv1_3,1,YES,0,0,FALSE,0,1469,0.0614,0,0,10.02,
trash_inv6_45,6,reached_max_iter,0,0,FALSE,0,13534,0.5571,0,0,69.83,
classroom_inv11_249,6,reached_max_iter,0,0,FALSE,0,22179,0.9286,0,0,133.87,
classroom_inv14_132,6,reached_max_iter,0,0,FALSE,0,21176,0.8974,0,0,128.99,
production_inv2_18,1,YES,0,0,FALSE,0,1459,0.0611,0,0,8.38,
cv_inv3_7,2,YES,0,0,FALSE,0,3305,0.1323,0,0,18.27,
production_inv3_3,1,YES,0,0,FALSE,0,1481,0.0621,0,0,11.58,
classroom_inv14_28,6,reached_max_iter,0,0,FALSE,0,20644,0.8789,0,0,136.06,
classroom_inv14_29,6,reached_max_iter,0,0,FALSE,0,20298,0.8677,0,0,182.13,
production_inv3_2,1,YES,0,0,FALSE,0,1472,0.0615,0,0,7.22,
cv_inv3_6,1,YES,0,0,FALSE,0,1382,0.0576,0,0,8.06,
trash_inv8_1,6,reached_max_iter,0,0,FALSE,0,13062,0.5432,0,0,79.02,
production_inv2_19,1,YES,0,0,FALSE,0,1458,0.0611,0,0,9.44,
classroom_inv14_133,6,reached_max_iter,0,0,FALSE,0,20754,0.8842,0,0,127.38,
classroom_inv11_248,6,reached_max_iter,0,0,FALSE,0,21943,0.9217,0,0,119.56,
classroom_inv15_79,6,reached_max_iter,0,0,FALSE,0,20373,0.8745,0,0,126.83,
trash_inv6_42,6,reached_max_iter,0,0,FALSE,0,12725,0.5361,0,0,77.77,
classroom_inv7_37,6,reached_max_iter,0,0,FALSE,0,23006,0.9535,0,0,134.43,
trash_inv4_8,6,reached_max_iter,0,0,FALSE,0,13713,0.559,0,0,135.52,
production_inv1_4,1,YES,0,0,FALSE,0,1354,0.0547,0,0,8.67,
cv_inv3_2,3,YES,0,0,FALSE,0,5008,0.196,0,0,22.7,
production_inv3_6,1,YES,0,0,FALSE,0,1475,0.0616,0,0,9.04,
production_inv3_7,1,YES,0,0,FALSE,0,1485,0.0622,0,0,8.06,
cv_inv3_3,2,YES,0,0,FALSE,0,3240,0.1294,0,0,17.76,
production_inv1_5,1,YES,0,0,FALSE,0,1287,0.0508,0,0,7.19,
trash_inv4_9,6,reached_max_iter,0,0,FALSE,0,13390,0.5486,0,0,74.9,
trash_inv6_43,6,reached_max_iter,0,0,FALSE,0,14162,0.5755,0,0,77.78,
classroom_inv15_78,6,reached_max_iter,0,0,FALSE,1,20457,0.8428,0,0,114.47,
trash_inv9_10,6,reached_max_iter,0,0,FALSE,0,13119,0.5454,0,0,86.22,
trash_inv6_41,6,reached_max_iter,0,0,FALSE,0,12943,0.5372,0,0,77.07,
production_inv1_7,1,YES,0,0,FALSE,0,1336,0.0538,0,0,6.22,
production_inv3_5,1,YES,0,0,FALSE,0,1469,0.0614,0,0,5.78,
cv_inv3_1,1,YES,0,0,FALSE,0,1384,0.0575,0,0,6.21,
production_inv3_4,1,YES,0,0,FALSE,0,1471,0.0615,0,0,7.03,
production_inv1_6,1,YES,0,0,FALSE,0,1463,0.0613,0,0,8.49,
trash_inv2_1,6,reached_max_iter,0,0,FALSE,0,13450,0.5546,0,0,76.17,
production_inv2_12,1,YES,0,0,FALSE,0,1470,0.0615,0,0,11.77,
classroom_inv7_38,6,reached_max_iter,0,0,FALSE,0,21350,0.9045,0,0,123.76,
trash_inv5_34,6,reached_max_iter,0,0,FALSE,0,13743,0.565,0,0,64.48,
production_inv3_9,1,YES,0,0,FALSE,0,1521,0.0635,0,0,7.69,
production_inv3_8,1,YES,0,0,FALSE,0,1522,0.0636,0,0,7.52,
classroom_inv7_39,6,reached_max_iter,0,0,FALSE,0,22363,0.935,0,0,120.76,
production_inv2_13,1,YES,0,0,FALSE,0,1465,0.0613,0,0,11.08,
classroom_inv15_77,6,reached_max_iter,0,0,FALSE,0,20474,0.8774,0,0,135.45,
classroom_inv8_42,6,reached_max_iter,0,0,FALSE,0,21996,0.923,0,0,180.43,
production_inv2_11,1,YES,0,0,FALSE,0,1464,0.0612,0,0,12.66,
classroom_inv10_44,6,reached_max_iter,0,0,FALSE,0,22363,0.9338,0,0,137.94,
production_inv2_10,2,YES,0,0,FALSE,0,2896,0.1159,0,0,20.92,
classroom_inv8_43,6,reached_max_iter,0,0,FALSE,1,22917,0.9325,0,0,122.72,
production_inv2_14,1,YES,0,0,FALSE,0,1341,0.0539,0,0,8.89,
trash_inv5_32,6,reached_max_iter,0,0,FALSE,0,13293,0.5458,0,0,70.97,
classroom_inv14_30,6,reached_max_iter,0,0,FALSE,1,20796,0.8642,0,0,121.64,
trash_inv5_33,6,reached_max_iter,0,0,FALSE,0,13682,0.561,0,0,70.25,
production_inv2_15,4,YES,0,0,FALSE,0,6747,0.2667,0,0,30.38,
classroom_inv8_44,6,reached_max_iter,0,0,FALSE,0,20909,0.8913,0,0,154.93,
classroom_inv12_91,6,reached_max_iter,0,0,FALSE,0,21812,0.9182,0,0,109.92,
production_inv2_17,1,YES,0,0,FALSE,0,1462,0.0612,0,0,10.8,
classroom_inv10_43.als,6,Exception,0,0,FALSE,0,17735,0.7526,0,0,NA,
classroom_inv10_43.als,6,Error_finally_section,0,0,FALSE,0,17735,0.7526,0,0,NA,
trash_inv5_31,6,reached_max_iter,0,0,FALSE,0,13761,0.5659,0,0,73.84,
cv_inv3_8,4,YES,0,0,FALSE,0,7001,0.2749,0,0,28.79,
cv_inv3_9,6,reached_max_iter,0,0,FALSE,0,10671,0.4168,0,0,53.41,
trash_inv5_30,6,reached_max_iter,0,0,FALSE,0,13757,0.5602,0,0,71.24,
classroom_inv10_42,6,reached_max_iter,0,0,FALSE,0,22932,0.9512,0,0,113.93,
production_inv2_16,1,YES,0,0,FALSE,0,1460,0.0612,0,0,7.85,
classroom_inv12_90,6,reached_max_iter,0,0,FALSE,0,21717,0.915,0,0,114.37,
classroom_inv11_247,6,reached_max_iter,0,0,FALSE,0,21962,0.9221,0,0,164.83,
trash_inv9_9,6,reached_max_iter,0,0,FALSE,1,11853,0.483,0,0,56.73,
production_inv4_10,1,YES,0,0,FALSE,0,1470,0.0614,0,0,6.41,
cv_inv3_14,2,YES,0,0,FALSE,0,3194,0.1277,0,0,12.62,
cv_inv2_54,1,YES,0,0,FALSE,0,1433,0.0591,0,0,9.52,
trash_inv10_31,6,reached_max_iter,0,0,FALSE,0,13066,0.5432,0,0,65.69,
trash_inv10_25,6,reached_max_iter,0,0,FALSE,0,12572,0.5269,0,0,64.59,
